timestamp,yy,xx,value,type
1600801200,-60,30,-154,soilhumidity
1600801200,-60,60,-99,soilhumidity
1600801200,-60,90,-46,soilhumidity
1600801200,-40,0,-561,soilhumidity
1600801200,-40,30,-231,soilhumidity
1600801200,-40,60,-288,soilhumidity
1600801200,-40,90,-216,soilhumidity
1600801200,-20,0,-280,soilhumidity
1600801200,-20,30,-191,soilhumidity
1600801200,-20,60,-226,soilhumidity
1600801200,-20,90,-632,soilhumidity
1600804800,-60,0,-280,soilhumidity
1600804800,-60,30,-153,soilhumidity
1600804800,-60,60,-99,soilhumidity
1600804800,-60,90,-46,soilhumidity
1600804800,-40,0,-551,soilhumidity
1600804800,-40,30,-228,soilhumidity
1600804800,-40,60,-278,soilhumidity
1600804800,-40,90,-216,soilhumidity
1600804800,-20,0,-290,soilhumidity
1600804800,-20,30,-188,soilhumidity
1600804800,-20,60,-202,soilhumidity
1600804800,-20,90,-633,soilhumidity
1600808400,-60,0,-280,soilhumidity
1600808400,-60,30,-153,soilhumidity
1600808400,-60,60,-99,soilhumidity
1600808400,-60,90,-45,soilhumidity
1600808400,-40,0,-548,soilhumidity
1600808400,-40,30,-226,soilhumidity
1600808400,-40,60,-267,soilhumidity
1600808400,-40,90,-217,soilhumidity
1600808400,-20,0,-295,soilhumidity
1600808400,-20,30,-186,soilhumidity
1600808400,-20,60,-190,soilhumidity
1600808400,-20,90,-633,soilhumidity
1600812000,-60,0,-278,soilhumidity
1600812000,-60,30,-151,soilhumidity
1600812000,-60,60,-98,soilhumidity
1600812000,-60,90,-45,soilhumidity
1600812000,-40,0,-544,soilhumidity
1600812000,-40,30,-223,soilhumidity
1600812000,-40,60,-258,soilhumidity
1600812000,-40,90,-217,soilhumidity
1600812000,-20,0,-300,soilhumidity
1600812000,-20,30,-184,soilhumidity
1600812000,-20,60,-178,soilhumidity
1600812000,-20,90,-634,soilhumidity
1600815600,-60,0,-276,soilhumidity
1600815600,-60,30,-150,soilhumidity
1600815600,-60,60,-98,soilhumidity
1600815600,-60,90,-44,soilhumidity
1600815600,-40,0,-540,soilhumidity
1600815600,-40,30,-222,soilhumidity
1600815600,-40,60,-253,soilhumidity
1600815600,-40,90,-218,soilhumidity
1600815600,-20,0,-304,soilhumidity
1600815600,-20,30,-181,soilhumidity
1600815600,-20,60,-169,soilhumidity
1600815600,-20,90,-635,soilhumidity
1600819200,-60,0,-275,soilhumidity
1600819200,-60,30,-150,soilhumidity
1600819200,-60,60,-97,soilhumidity
1600819200,-60,90,-44,soilhumidity
1600819200,-40,0,-535,soilhumidity
1600819200,-40,30,-219,soilhumidity
1600819200,-40,60,-246,soilhumidity
1600819200,-40,90,-218,soilhumidity
1600819200,-20,0,-306,soilhumidity
1600819200,-20,30,-180,soilhumidity
1600819200,-20,60,-165,soilhumidity
1600819200,-20,90,-634,soilhumidity
1600822800,-60,0,-272,soilhumidity
1600822800,-60,30,-149,soilhumidity
1600822800,-60,60,-97,soilhumidity
1600822800,-60,90,-43,soilhumidity
1600822800,-40,0,-529,soilhumidity
1600822800,-40,30,-216,soilhumidity
1600822800,-40,60,-240,soilhumidity
1600822800,-40,90,-217,soilhumidity
1600822800,-20,0,-309,soilhumidity
1600822800,-20,30,-179,soilhumidity
1600822800,-20,60,-160,soilhumidity
1600822800,-20,90,-636,soilhumidity
1600826400,-60,0,-269,soilhumidity
1600826400,-60,30,-148,soilhumidity
1600826400,-60,60,-97,soilhumidity
1600826400,-60,90,-43,soilhumidity
1600826400,-40,0,-525,soilhumidity
1600826400,-40,30,-215,soilhumidity
1600826400,-40,60,-235,soilhumidity
1600826400,-40,90,-217,soilhumidity
1600826400,-20,0,-310,soilhumidity
1600826400,-20,30,-177,soilhumidity
1600826400,-20,60,-157,soilhumidity
1600826400,-20,90,-636,soilhumidity
1600830000,-60,0,-268,soilhumidity
1600830000,-60,30,-148,soilhumidity
1600830000,-60,60,-97,soilhumidity
1600830000,-60,90,-42,soilhumidity
1600830000,-40,0,-520,soilhumidity
1600830000,-40,30,-213,soilhumidity
1600830000,-40,60,-231,soilhumidity
1600830000,-40,90,-217,soilhumidity
1600830000,-20,0,-310,soilhumidity
1600830000,-20,30,-176,soilhumidity
1600830000,-20,60,-156,soilhumidity
1600830000,-20,90,-635,soilhumidity
1600833600,-60,0,-267,soilhumidity
1600833600,-60,30,-148,soilhumidity
1600833600,-60,60,-96,soilhumidity
1600833600,-60,90,-42,soilhumidity
1600833600,-40,0,-515,soilhumidity
1600833600,-40,30,-212,soilhumidity
1600833600,-40,60,-226,soilhumidity
1600833600,-40,90,-217,soilhumidity
1600833600,-20,0,-311,soilhumidity
1600833600,-20,30,-175,soilhumidity
1600833600,-20,60,-154,soilhumidity
1600833600,-20,90,-634,soilhumidity
1600837200,-60,0,-266,soilhumidity
1600837200,-60,30,-147,soilhumidity
1600837200,-60,60,-96,soilhumidity
1600837200,-60,90,-42,soilhumidity
1600837200,-40,0,-512,soilhumidity
1600837200,-40,30,-210,soilhumidity
1600837200,-40,60,-224,soilhumidity
1600837200,-40,90,-217,soilhumidity
1600837200,-20,0,-313,soilhumidity
1600837200,-20,30,-174,soilhumidity
1600837200,-20,60,-153,soilhumidity
1600837200,-20,90,-631,soilhumidity
1600840800,-60,0,-265,soilhumidity
1600840800,-60,30,-146,soilhumidity
1600840800,-60,60,-95,soilhumidity
1600840800,-60,90,-42,soilhumidity
1600840800,-40,0,-505,soilhumidity
1600840800,-40,30,-208,soilhumidity
1600840800,-40,60,-222,soilhumidity
1600840800,-40,90,-217,soilhumidity
1600840800,-20,0,-313,soilhumidity
1600840800,-20,30,-174,soilhumidity
1600840800,-20,60,-153,soilhumidity
1600840800,-20,90,-630,soilhumidity
1600844400,-60,0,-263,soilhumidity
1600844400,-60,30,-146,soilhumidity
1600844400,-60,60,-95,soilhumidity
1600844400,-60,90,-41,soilhumidity
1600844400,-40,0,-500,soilhumidity
1600844400,-40,30,-206,soilhumidity
1600844400,-40,60,-219,soilhumidity
1600844400,-40,90,-216,soilhumidity
1600844400,-20,0,-314,soilhumidity
1600844400,-20,30,-173,soilhumidity
1600844400,-20,60,-153,soilhumidity
1600844400,-20,90,-628,soilhumidity
1600848000,-60,0,-265,soilhumidity
1600848000,-60,30,-146,soilhumidity
1600848000,-60,60,-95,soilhumidity
1600848000,-60,90,-41,soilhumidity
1600848000,-40,0,-496,soilhumidity
1600848000,-40,30,-206,soilhumidity
1600848000,-40,60,-218,soilhumidity
1600848000,-40,90,-216,soilhumidity
1600848000,-20,0,-315,soilhumidity
1600848000,-20,30,-173,soilhumidity
1600848000,-20,60,-153,soilhumidity
1600848000,-20,90,-627,soilhumidity
1600851600,-60,0,-266,soilhumidity
1600851600,-60,30,-146,soilhumidity
1600851600,-60,60,-95,soilhumidity
1600851600,-60,90,-41,soilhumidity
1600851600,-40,0,-495,soilhumidity
1600851600,-40,30,-205,soilhumidity
1600851600,-40,60,-218,soilhumidity
1600851600,-40,90,-217,soilhumidity
1600851600,-20,0,-316,soilhumidity
1600851600,-20,30,-173,soilhumidity
1600851600,-20,60,-153,soilhumidity
1600851600,-20,90,-626,soilhumidity
1600855200,-60,0,-265,soilhumidity
1600855200,-60,30,-147,soilhumidity
1600855200,-60,60,-95,soilhumidity
1600855200,-60,90,-42,soilhumidity
1600855200,-40,0,-500,soilhumidity
1600855200,-40,30,-204,soilhumidity
1600855200,-40,60,-218,soilhumidity
1600855200,-40,90,-216,soilhumidity
1600855200,-20,0,-325,soilhumidity
1600855200,-20,30,-173,soilhumidity
1600855200,-20,60,-155,soilhumidity
1600855200,-20,90,-626,soilhumidity
1600858800,-60,0,-265,soilhumidity
1600858800,-60,30,-148,soilhumidity
1600858800,-60,60,-95,soilhumidity
1600858800,-60,90,-46,soilhumidity
1600858800,-40,0,-507,soilhumidity
1600858800,-40,30,-205,soilhumidity
1600858800,-40,60,-223,soilhumidity
1600858800,-40,90,-217,soilhumidity
1600858800,-20,0,-343,soilhumidity
1600858800,-20,30,-173,soilhumidity
1600858800,-20,60,-159,soilhumidity
1600858800,-20,90,-621,soilhumidity
1600862400,-60,0,-266,soilhumidity
1600862400,-60,30,-149,soilhumidity
1600862400,-60,60,-95,soilhumidity
1600862400,-60,90,-48,soilhumidity
1600862400,-40,0,-519,soilhumidity
1600862400,-40,30,-207,soilhumidity
1600862400,-40,60,-234,soilhumidity
1600862400,-40,90,-217,soilhumidity
1600862400,-20,0,-361,soilhumidity
1600862400,-20,30,-173,soilhumidity
1600862400,-20,60,-162,soilhumidity
1600862400,-20,90,-616,soilhumidity
1600866000,-60,0,-270,soilhumidity
1600866000,-60,30,-151,soilhumidity
1600866000,-60,60,-97,soilhumidity
1600866000,-60,90,-51,soilhumidity
1600866000,-40,0,-535,soilhumidity
1600866000,-40,30,-210,soilhumidity
1600866000,-40,60,-247,soilhumidity
1600866000,-40,90,-217,soilhumidity
1600866000,-20,0,-392,soilhumidity
1600866000,-20,30,-173,soilhumidity
1600866000,-20,60,-167,soilhumidity
1600866000,-20,90,-605,soilhumidity
1600869600,-60,0,-275,soilhumidity
1600869600,-60,30,-154,soilhumidity
1600869600,-60,60,-98,soilhumidity
1600869600,-60,90,-53,soilhumidity
1600869600,-40,0,-546,soilhumidity
1600869600,-40,30,-212,soilhumidity
1600869600,-40,60,-253,soilhumidity
1600869600,-40,90,-217,soilhumidity
1600869600,-20,0,-425,soilhumidity
1600869600,-20,30,-174,soilhumidity
1600869600,-20,60,-171,soilhumidity
1600869600,-20,90,-590,soilhumidity
1600873200,-60,0,-278,soilhumidity
1600873200,-60,30,-155,soilhumidity
1600873200,-60,60,-99,soilhumidity
1600873200,-60,90,-54,soilhumidity
1600873200,-40,0,-557,soilhumidity
1600873200,-40,30,-214,soilhumidity
1600873200,-40,60,-260,soilhumidity
1600873200,-40,90,-217,soilhumidity
1600873200,-20,0,-447,soilhumidity
1600873200,-20,30,-174,soilhumidity
1600873200,-20,60,-174,soilhumidity
1600873200,-20,90,-581,soilhumidity
1600876800,-60,0,-281,soilhumidity
1600876800,-60,30,-156,soilhumidity
1600876800,-60,60,-100,soilhumidity
1600876800,-60,90,-55,soilhumidity
1600876800,-40,0,-567,soilhumidity
1600876800,-40,30,-216,soilhumidity
1600876800,-40,60,-266,soilhumidity
1600876800,-40,90,-218,soilhumidity
1600876800,-20,0,-479,soilhumidity
1600876800,-20,30,-174,soilhumidity
1600876800,-20,60,-178,soilhumidity
1600876800,-20,90,-570,soilhumidity
1600880400,-60,0,-283,soilhumidity
1600880400,-60,30,-157,soilhumidity
1600880400,-60,60,-100,soilhumidity
1600880400,-60,90,-55,soilhumidity
1600880400,-40,0,-571,soilhumidity
1600880400,-40,30,-216,soilhumidity
1600880400,-40,60,-269,soilhumidity
1600880400,-40,90,-218,soilhumidity
1600880400,-20,0,-506,soilhumidity
1600880400,-20,30,-174,soilhumidity
1600880400,-20,60,-182,soilhumidity
1600880400,-20,90,-559,soilhumidity
1600884000,-60,0,-285,soilhumidity
1600884000,-60,30,-157,soilhumidity
1600884000,-60,60,-101,soilhumidity
1600884000,-60,90,-54,soilhumidity
1600884000,-40,0,-575,soilhumidity
1600884000,-40,30,-217,soilhumidity
1600884000,-40,60,-272,soilhumidity
1600884000,-40,90,-217,soilhumidity
1600884000,-20,0,-523,soilhumidity
1600884000,-20,30,-175,soilhumidity
1600884000,-20,60,-185,soilhumidity
1600884000,-20,90,-555,soilhumidity
1600887600,-60,0,-285,soilhumidity
1600887600,-60,30,-157,soilhumidity
1600887600,-60,60,-101,soilhumidity
1600887600,-60,90,-53,soilhumidity
1600887600,-40,0,-575,soilhumidity
1600887600,-40,30,-217,soilhumidity
1600887600,-40,60,-271,soilhumidity
1600887600,-40,90,-218,soilhumidity
1600887600,-20,0,-538,soilhumidity
1600887600,-20,30,-175,soilhumidity
1600887600,-20,60,-188,soilhumidity
1600887600,-20,90,-549,soilhumidity
1600891200,-60,0,-285,soilhumidity
1600891200,-60,30,-156,soilhumidity
1600891200,-60,60,-102,soilhumidity
1600891200,-60,90,-51,soilhumidity
1600891200,-40,0,-574,soilhumidity
1600891200,-40,30,-216,soilhumidity
1600891200,-40,60,-270,soilhumidity
1600891200,-40,90,-218,soilhumidity
1600891200,-20,0,-546,soilhumidity
1600891200,-20,30,-174,soilhumidity
1600891200,-20,60,-189,soilhumidity
1600891200,-20,90,-543,soilhumidity
1600894800,-60,0,-285,soilhumidity
1600894800,-60,30,-156,soilhumidity
1600894800,-60,60,-102,soilhumidity
1600894800,-60,90,-50,soilhumidity
1600894800,-40,0,-570,soilhumidity
1600894800,-40,30,-216,soilhumidity
1600894800,-40,60,-267,soilhumidity
1600894800,-40,90,-218,soilhumidity
1600894800,-20,0,-551,soilhumidity
1600894800,-20,30,-174,soilhumidity
1600894800,-20,60,-191,soilhumidity
1600894800,-20,90,-541,soilhumidity
1600898400,-60,0,-285,soilhumidity
1600898400,-60,30,-155,soilhumidity
1600898400,-60,60,-102,soilhumidity
1600898400,-60,90,-49,soilhumidity
1600898400,-40,0,-567,soilhumidity
1600898400,-40,30,-215,soilhumidity
1600898400,-40,60,-266,soilhumidity
1600898400,-40,90,-218,soilhumidity
1600898400,-20,0,-553,soilhumidity
1600898400,-20,30,-174,soilhumidity
1600898400,-20,60,-193,soilhumidity
1600898400,-20,90,-538,soilhumidity
1600902000,-60,0,-284,soilhumidity
1600902000,-60,30,-155,soilhumidity
1600902000,-60,60,-102,soilhumidity
1600902000,-60,90,-48,soilhumidity
1600902000,-40,0,-565,soilhumidity
1600902000,-40,30,-214,soilhumidity
1600902000,-40,60,-264,soilhumidity
1600902000,-40,90,-217,soilhumidity
1600902000,-20,0,-552,soilhumidity
1600902000,-20,30,-174,soilhumidity
1600902000,-20,60,-194,soilhumidity
1600902000,-20,90,-537,soilhumidity
1600905600,-60,0,-284,soilhumidity
1600905600,-60,30,-155,soilhumidity
1600905600,-60,60,-102,soilhumidity
1600905600,-60,90,-48,soilhumidity
1600905600,-40,0,-562,soilhumidity
1600905600,-40,30,-214,soilhumidity
1600905600,-40,60,-263,soilhumidity
1600905600,-40,90,-217,soilhumidity
1600905600,-20,0,-552,soilhumidity
1600905600,-20,30,-174,soilhumidity
1600905600,-20,60,-195,soilhumidity
1600905600,-20,90,-538,soilhumidity
1600909200,-60,0,-283,soilhumidity
1600909200,-60,30,-154,soilhumidity
1600909200,-60,60,-101,soilhumidity
1600909200,-60,90,-47,soilhumidity
1600909200,-40,0,-558,soilhumidity
1600909200,-40,30,-213,soilhumidity
1600909200,-40,60,-261,soilhumidity
1600909200,-40,90,-217,soilhumidity
1600909200,-20,0,-552,soilhumidity
1600909200,-20,30,-174,soilhumidity
1600909200,-20,60,-197,soilhumidity
1600909200,-20,90,-536,soilhumidity
1600912800,-60,0,-282,soilhumidity
1600912800,-60,30,-154,soilhumidity
1600912800,-60,60,-101,soilhumidity
1600912800,-60,90,-46,soilhumidity
1600912800,-40,0,-555,soilhumidity
1600912800,-40,30,-213,soilhumidity
1600912800,-40,60,-260,soilhumidity
1600912800,-40,90,-216,soilhumidity
1600912800,-20,0,-549,soilhumidity
1600912800,-20,30,-174,soilhumidity
1600912800,-20,60,-198,soilhumidity
1600912800,-20,90,-536,soilhumidity
1600916400,-60,0,-282,soilhumidity
1600916400,-60,30,-154,soilhumidity
1600916400,-60,60,-101,soilhumidity
1600916400,-60,90,-46,soilhumidity
1600916400,-40,0,-552,soilhumidity
1600916400,-40,30,-212,soilhumidity
1600916400,-40,60,-258,soilhumidity
1600916400,-40,90,-217,soilhumidity
1600916400,-20,0,-547,soilhumidity
1600916400,-20,30,-174,soilhumidity
1600916400,-20,60,-199,soilhumidity
1600916400,-20,90,-538,soilhumidity
1600920000,-60,0,-280,soilhumidity
1600920000,-60,30,-153,soilhumidity
1600920000,-60,60,-100,soilhumidity
1600920000,-60,90,-46,soilhumidity
1600920000,-40,0,-549,soilhumidity
1600920000,-40,30,-212,soilhumidity
1600920000,-40,60,-257,soilhumidity
1600920000,-40,90,-216,soilhumidity
1600920000,-20,0,-544,soilhumidity
1600920000,-20,30,-174,soilhumidity
1600920000,-20,60,-200,soilhumidity
1600920000,-20,90,-536,soilhumidity
1600923600,-60,0,-280,soilhumidity
1600923600,-60,30,-153,soilhumidity
1600923600,-60,60,-100,soilhumidity
1600923600,-60,90,-45,soilhumidity
1600923600,-40,0,-547,soilhumidity
1600923600,-40,30,-211,soilhumidity
1600923600,-40,60,-256,soilhumidity
1600923600,-40,90,-216,soilhumidity
1600923600,-20,0,-540,soilhumidity
1600923600,-20,30,-174,soilhumidity
1600923600,-20,60,-200,soilhumidity
1600923600,-20,90,-537,soilhumidity
1600927200,-60,0,-279,soilhumidity
1600927200,-60,30,-152,soilhumidity
1600927200,-60,60,-100,soilhumidity
1600927200,-60,90,-44,soilhumidity
1600927200,-40,0,-544,soilhumidity
1600927200,-40,30,-211,soilhumidity
1600927200,-40,60,-254,soilhumidity
1600927200,-40,90,-216,soilhumidity
1600927200,-20,0,-539,soilhumidity
1600927200,-20,30,-174,soilhumidity
1600927200,-20,60,-201,soilhumidity
1600927200,-20,90,-537,soilhumidity
1600930800,-60,0,-278,soilhumidity
1600930800,-60,30,-152,soilhumidity
1600930800,-60,60,-99,soilhumidity
1600930800,-60,90,-44,soilhumidity
1600930800,-40,0,-542,soilhumidity
1600930800,-40,30,-210,soilhumidity
1600930800,-40,60,-253,soilhumidity
1600930800,-40,90,-216,soilhumidity
1600930800,-20,0,-537,soilhumidity
1600930800,-20,30,-174,soilhumidity
1600930800,-20,60,-202,soilhumidity
1600930800,-20,90,-536,soilhumidity
1600934400,-60,0,-279,soilhumidity
1600934400,-60,30,-152,soilhumidity
1600934400,-60,60,-99,soilhumidity
1600934400,-60,90,-44,soilhumidity
1600934400,-40,0,-542,soilhumidity
1600934400,-40,30,-211,soilhumidity
1600934400,-40,60,-254,soilhumidity
1600934400,-40,90,-216,soilhumidity
1600934400,-20,0,-539,soilhumidity
1600934400,-20,30,-175,soilhumidity
1600934400,-20,60,-204,soilhumidity
1600934400,-20,90,-540,soilhumidity
1600938000,-60,0,-277,soilhumidity
1600938000,-60,30,-152,soilhumidity
1600938000,-60,60,-99,soilhumidity
1600938000,-60,90,-46,soilhumidity
1600938000,-40,0,-546,soilhumidity
1600938000,-40,30,-212,soilhumidity
1600938000,-40,60,-258,soilhumidity
1600938000,-40,90,-216,soilhumidity
1600938000,-20,0,-547,soilhumidity
1600938000,-20,30,-176,soilhumidity
1600938000,-20,60,-206,soilhumidity
1600938000,-20,90,-540,soilhumidity
1600941600,-60,0,-278,soilhumidity
1600941600,-60,30,-154,soilhumidity
1600941600,-60,60,-99,soilhumidity
1600941600,-60,90,-49,soilhumidity
1600941600,-40,0,-553,soilhumidity
1600941600,-40,30,-214,soilhumidity
1600941600,-40,60,-266,soilhumidity
1600941600,-40,90,-216,soilhumidity
1600941600,-20,0,-568,soilhumidity
1600941600,-20,30,-177,soilhumidity
1600941600,-20,60,-210,soilhumidity
1600941600,-20,90,-538,soilhumidity
1600945200,-60,0,-281,soilhumidity
1600945200,-60,30,-156,soilhumidity
1600945200,-60,60,-100,soilhumidity
1600945200,-60,90,-53,soilhumidity
1600945200,-40,0,-561,soilhumidity
1600945200,-40,30,-216,soilhumidity
1600945200,-40,60,-273,soilhumidity
1600945200,-40,90,-216,soilhumidity
1600945200,-20,0,-592,soilhumidity
1600945200,-20,30,-179,soilhumidity
1600945200,-20,60,-215,soilhumidity
1600945200,-20,90,-536,soilhumidity
1600948800,-60,0,-284,soilhumidity
1600948800,-60,30,-157,soilhumidity
1600948800,-60,60,-101,soilhumidity
1600948800,-60,90,-55,soilhumidity
1600948800,-40,0,-574,soilhumidity
1600948800,-40,30,-220,soilhumidity
1600948800,-40,60,-283,soilhumidity
1600948800,-40,90,-216,soilhumidity
1600948800,-20,0,-610,soilhumidity
1600948800,-20,30,-181,soilhumidity
1600948800,-20,60,-218,soilhumidity
1600948800,-20,90,-533,soilhumidity
1600952400,-60,0,-286,soilhumidity
1600952400,-60,30,-160,soilhumidity
1600952400,-60,60,-102,soilhumidity
1600952400,-60,90,-57,soilhumidity
1600952400,-40,0,-585,soilhumidity
1600952400,-40,30,-225,soilhumidity
1600952400,-40,60,-293,soilhumidity
1600952400,-40,90,-216,soilhumidity
1600952400,-20,0,-639,soilhumidity
1600952400,-20,30,-183,soilhumidity
1600952400,-20,60,-224,soilhumidity
1600952400,-20,90,-526,soilhumidity
1600956000,-60,0,-289,soilhumidity
1600956000,-60,30,-161,soilhumidity
1600956000,-60,60,-102,soilhumidity
1600956000,-60,90,-59,soilhumidity
1600956000,-40,0,-593,soilhumidity
1600956000,-40,30,-229,soilhumidity
1600956000,-40,60,-299,soilhumidity
1600956000,-40,90,-217,soilhumidity
1600956000,-20,0,-670,soilhumidity
1600956000,-20,30,-185,soilhumidity
1600956000,-20,60,-231,soilhumidity
1600956000,-20,90,-518,soilhumidity
1600959600,-60,0,-291,soilhumidity
1600959600,-60,30,-162,soilhumidity
1600959600,-60,60,-102,soilhumidity
1600959600,-60,90,-60,soilhumidity
1600959600,-40,0,-604,soilhumidity
1600959600,-40,30,-235,soilhumidity
1600959600,-40,60,-309,soilhumidity
1600959600,-40,90,-217,soilhumidity
1600959600,-20,0,-689,soilhumidity
1600959600,-20,30,-187,soilhumidity
1600959600,-20,60,-236,soilhumidity
1600959600,-20,90,-513,soilhumidity
1600963200,-60,0,-293,soilhumidity
1600963200,-60,30,-163,soilhumidity
1600963200,-60,60,-103,soilhumidity
1600963200,-60,90,-60,soilhumidity
1600963200,-40,0,-612,soilhumidity
1600963200,-40,30,-240,soilhumidity
1600963200,-40,60,-316,soilhumidity
1600963200,-40,90,-218,soilhumidity
1600963200,-20,0,-715,soilhumidity
1600963200,-20,30,-188,soilhumidity
1600963200,-20,60,-242,soilhumidity
1600963200,-20,90,-505,soilhumidity
1600966800,-60,0,-293,soilhumidity
1600966800,-60,30,-164,soilhumidity
1600966800,-60,60,-104,soilhumidity
1600966800,-60,90,-59,soilhumidity
1600966800,-40,0,-613,soilhumidity
1600966800,-40,30,-241,soilhumidity
1600966800,-40,60,-318,soilhumidity
1600966800,-40,90,-218,soilhumidity
1600966800,-20,0,-732,soilhumidity
1600966800,-20,30,-189,soilhumidity
1600966800,-20,60,-244,soilhumidity
1600966800,-20,90,-498,soilhumidity
1600970400,-60,0,-296,soilhumidity
1600970400,-60,30,-165,soilhumidity
1600970400,-60,60,-104,soilhumidity
1600970400,-60,90,-58,soilhumidity
1600970400,-40,0,-614,soilhumidity
1600970400,-40,30,-241,soilhumidity
1600970400,-40,60,-317,soilhumidity
1600970400,-40,90,-218,soilhumidity
1600970400,-20,0,-738,soilhumidity
1600970400,-20,30,-188,soilhumidity
1600970400,-20,60,-246,soilhumidity
1600970400,-20,90,-494,soilhumidity
1600974000,-60,0,-298,soilhumidity
1600974000,-60,30,-164,soilhumidity
1600974000,-60,60,-104,soilhumidity
1600974000,-60,90,-56,soilhumidity
1600974000,-40,0,-613,soilhumidity
1600974000,-40,30,-241,soilhumidity
1600974000,-40,60,-314,soilhumidity
1600974000,-40,90,-218,soilhumidity
1600974000,-20,0,-742,soilhumidity
1600974000,-20,30,-189,soilhumidity
1600974000,-20,60,-249,soilhumidity
1600974000,-20,90,-491,soilhumidity
1600977600,-60,0,-297,soilhumidity
1600977600,-60,30,-163,soilhumidity
1600977600,-60,60,-104,soilhumidity
1600977600,-60,90,-54,soilhumidity
1600977600,-40,0,-613,soilhumidity
1600977600,-40,30,-241,soilhumidity
1600977600,-40,60,-311,soilhumidity
1600977600,-40,90,-218,soilhumidity
1600977600,-20,0,-738,soilhumidity
1600977600,-20,30,-188,soilhumidity
1600977600,-20,60,-249,soilhumidity
1600977600,-20,90,-488,soilhumidity
1600981200,-60,0,-296,soilhumidity
1600981200,-60,30,-163,soilhumidity
1600981200,-60,60,-104,soilhumidity
1600981200,-60,90,-53,soilhumidity
1600981200,-40,0,-609,soilhumidity
1600981200,-40,30,-238,soilhumidity
1600981200,-40,60,-307,soilhumidity
1600981200,-40,90,-218,soilhumidity
1600981200,-20,0,-731,soilhumidity
1600981200,-20,30,-187,soilhumidity
1600981200,-20,60,-249,soilhumidity
1600981200,-20,90,-487,soilhumidity
1600984800,-60,0,-295,soilhumidity
1600984800,-60,30,-162,soilhumidity
1600984800,-60,60,-104,soilhumidity
1600984800,-60,90,-51,soilhumidity
1600984800,-40,0,-605,soilhumidity
1600984800,-40,30,-237,soilhumidity
1600984800,-40,60,-303,soilhumidity
1600984800,-40,90,-218,soilhumidity
1600984800,-20,0,-716,soilhumidity
1600984800,-20,30,-185,soilhumidity
1600984800,-20,60,-248,soilhumidity
1600984800,-20,90,-482,soilhumidity
1600988400,-60,0,-294,soilhumidity
1600988400,-60,30,-161,soilhumidity
1600988400,-60,60,-104,soilhumidity
1600988400,-60,90,-50,soilhumidity
1600988400,-40,0,-602,soilhumidity
1600988400,-40,30,-236,soilhumidity
1600988400,-40,60,-301,soilhumidity
1600988400,-40,90,-218,soilhumidity
1600988400,-20,0,-704,soilhumidity
1600988400,-20,30,-184,soilhumidity
1600988400,-20,60,-248,soilhumidity
1600988400,-20,90,-482,soilhumidity
1600992000,-60,0,-290,soilhumidity
1600992000,-60,30,-160,soilhumidity
1600992000,-60,60,-104,soilhumidity
1600992000,-60,90,-49,soilhumidity
1600992000,-40,0,-594,soilhumidity
1600992000,-40,30,-234,soilhumidity
1600992000,-40,60,-295,soilhumidity
1600992000,-40,90,-217,soilhumidity
1600992000,-20,0,-697,soilhumidity
1600992000,-20,30,-184,soilhumidity
1600992000,-20,60,-249,soilhumidity
1600992000,-20,90,-481,soilhumidity
1600995600,-60,0,-290,soilhumidity
1600995600,-60,30,-159,soilhumidity
1600995600,-60,60,-103,soilhumidity
1600995600,-60,90,-48,soilhumidity
1600995600,-40,0,-588,soilhumidity
1600995600,-40,30,-233,soilhumidity
1600995600,-40,60,-291,soilhumidity
1600995600,-40,90,-216,soilhumidity
1600995600,-20,0,-687,soilhumidity
1600995600,-20,30,-184,soilhumidity
1600995600,-20,60,-143,soilhumidity
1600995600,-20,90,-482,soilhumidity
1600999200,-60,0,-288,soilhumidity
1600999200,-60,30,-157,soilhumidity
1600999200,-60,60,-103,soilhumidity
1600999200,-60,90,-47,soilhumidity
1600999200,-40,0,-583,soilhumidity
1600999200,-40,30,-231,soilhumidity
1600999200,-40,60,-289,soilhumidity
1600999200,-40,90,-216,soilhumidity
1600999200,-20,0,-678,soilhumidity
1600999200,-20,30,-184,soilhumidity
1600999200,-20,60,-34,soilhumidity
1600999200,-20,90,-484,soilhumidity
1601002800,-60,0,-288,soilhumidity
1601002800,-60,30,-157,soilhumidity
1601002800,-60,60,-103,soilhumidity
1601002800,-60,90,-46,soilhumidity
1601002800,-40,0,-579,soilhumidity
1601002800,-40,30,-231,soilhumidity
1601002800,-40,60,-288,soilhumidity
1601002800,-40,90,-216,soilhumidity
1601002800,-20,0,-674,soilhumidity
1601002800,-20,30,-184,soilhumidity
1601002800,-20,60,-40,soilhumidity
1601002800,-20,90,-485,soilhumidity
1601006400,-60,0,-289,soilhumidity
1601006400,-60,30,-158,soilhumidity
1601006400,-60,60,-103,soilhumidity
1601006400,-60,90,-46,soilhumidity
1601006400,-40,0,-578,soilhumidity
1601006400,-40,30,-232,soilhumidity
1601006400,-40,60,-286,soilhumidity
1601006400,-40,90,-216,soilhumidity
1601006400,-20,0,-666,soilhumidity
1601006400,-20,30,-183,soilhumidity
1601006400,-20,60,-49,soilhumidity
1601006400,-20,90,-485,soilhumidity
1601010000,-60,0,-290,soilhumidity
1601010000,-60,30,-157,soilhumidity
1601010000,-60,60,-103,soilhumidity
1601010000,-60,90,-46,soilhumidity
